,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Midpoint,Ask,Last,Volume,Open Int,OI Chg,IV,Time
591,GILD,65.1,Call,62.5,2022-09-16,3.0,2.33,2.59,2.85,2.86,39443.0,15377.0,-303,47.77%,2022-09-13
592,HSBC,30.48,Put,31.0,2022-09-16,3.0,0.6,0.65,0.7,0.65,856.0,5617.0,-300,28.98%,2022-09-13
593,CRM,158.1,Put,155.0,2022-09-16,3.0,1.46,1.55,1.64,1.53,505.0,5405.0,-298,49.85%,2022-09-13
594,RVNC,26.93,Call,30.0,2022-09-16,3.0,0.1,0.15,0.2,0.14,510.0,7561.0,-297,98.43%,2022-09-13
595,CCJ,29.78,Call,30.0,2022-09-16,3.0,0.66,0.69,0.71,0.68,1588.0,30454.0,-297,72.42%,2022-09-13
596,MSFT,251.99,Put,245.0,2022-09-16,3.0,0.99,1.18,1.36,1.35,3428.0,6548.0,-294,43.32%,2022-09-13
597,GOOGL,104.32,Put,107.5,2022-09-16,3.0,3.0,3.38,3.75,3.4,558.0,8563.0,-290,31.74%,2022-09-13
598,TSLA,292.13,Call,301.67,2022-09-16,3.0,1.55,1.6,1.64,1.6,17162.0,2320.0,-281,46.26%,2022-09-13
599,LCID,16.1,Put,15.5,2022-09-16,3.0,0.16,0.18,0.2,0.17,1563.0,1361.0,-279,70.27%,2022-09-13
600,TWTR,41.74,Call,41.0,2022-09-16,3.0,1.11,1.2,1.28,1.19,4595.0,15784.0,-274,50.68%,2022-09-13
601,VALE,13.15,Call,13.0,2022-09-16,3.0,0.3,0.37,0.44,0.36,11025.0,16902.0,-267,59.32%,2022-09-13
602,TSLA,292.13,Call,285.0,2022-09-16,3.0,9.55,9.8,10.05,9.71,11796.0,9782.0,-261,51.47%,2022-09-13
603,BMY,71.04,Call,70.0,2022-09-16,3.0,1.41,1.51,1.61,1.4,553.0,7691.0,-260,35.22%,2022-09-13
604,RIVN,38.76,Call,40.0,2022-09-16,3.0,0.61,0.65,0.68,0.63,7958.0,12520.0,-257,80.21%,2022-09-13
605,TGT,166.24,Put,160.0,2022-09-16,3.0,0.53,0.55,0.57,0.5,585.0,4727.0,-257,43.03%,2022-09-13
606,WDAY,160.11,Put,152.5,2022-09-16,3.0,0.87,0.97,1.07,0.95,516.0,716.0,-255,62.46%,2022-09-13
607,LYFT,16.88,Put,17.0,2022-09-16,3.0,0.6,0.62,0.64,0.63,9328.0,4011.0,-251,92.99%,2022-09-13
608,NFLX,218.13,Put,190.0,2022-09-16,3.0,0.11,0.13,0.14,0.12,909.0,3875.0,-251,76.29%,2022-09-13
609,TSLA,292.13,Call,296.67,2022-09-16,3.0,3.05,3.18,3.3,3.15,18773.0,3684.0,-249,47.72%,2022-09-13
610,PTON,9.91,Put,9.0,2022-09-16,3.0,0.11,0.11,0.12,0.12,3976.0,6350.0,-249,126.15%,2022-09-13
611,GOOGL,104.32,Call,110.0,2022-09-16,3.0,0.15,0.16,0.17,0.16,3738.0,11142.0,-244,42.42%,2022-09-13
612,RIVN,38.76,Call,32.5,2022-09-16,3.0,6.2,6.33,6.45,6.37,567.0,1330.0,-242,125.07%,2022-09-13
613,AAPL,153.84,Call,140.0,2022-09-16,3.0,13.9,14.4,14.9,13.9,823.0,21605.0,-241,49.16%,2022-09-13
614,RIVN,38.76,Call,33.0,2022-09-16,3.0,5.65,5.83,6.0,6.07,995.0,1527.0,-240,103.42%,2022-09-13
615,WMT,135.22,Call,140.0,2022-09-16,3.0,0.1,0.11,0.11,0.1,2082.0,9219.0,-238,25.91%,2022-09-13
616,CHPT,17.54,Call,18.0,2022-09-16,3.0,0.36,0.38,0.4,0.37,14594.0,34464.0,-237,88.63%,2022-09-13
617,CRWD,184.7,Call,190.0,2022-09-16,3.0,1.74,1.96,2.18,1.84,642.0,2525.0,-236,57.91%,2022-09-13
618,TSLA,292.13,Call,283.33,2022-09-16,3.0,10.8,11.08,11.35,10.95,4725.0,17322.0,-233,51.99%,2022-09-13
619,CHPT,17.54,Call,17.0,2022-09-16,3.0,0.85,0.88,0.91,0.9,1277.0,10995.0,-231,94.34%,2022-09-13
620,PFE,46.19,Call,47.0,2022-09-16,3.0,0.24,0.26,0.28,0.28,3650.0,11215.0,-229,35.68%,2022-09-13
621,MSFT,251.99,Call,265.0,2022-09-16,3.0,0.26,0.28,0.29,0.26,7974.0,12783.0,-228,37.14%,2022-09-13
622,DWAC,24.49,Put,20.0,2022-09-16,3.0,0.11,0.11,0.12,0.12,612.0,7998.0,-228,160.60%,2022-09-13
623,TSLA,292.13,Call,292.5,2022-09-16,3.0,4.95,5.13,5.3,5.1,21105.0,1477.0,-226,49.72%,2022-09-13
624,SQ,69.58,Call,73.0,2022-09-16,3.0,0.7,0.75,0.8,0.78,835.0,957.0,-223,79.47%,2022-09-13
625,RBLX,43.87,Put,40.0,2022-09-16,3.0,0.46,0.48,0.49,0.47,1300.0,9451.0,-221,117.10%,2022-09-13
626,NFLX,218.13,Call,230.0,2022-09-16,3.0,0.96,1.0,1.03,0.96,4031.0,2949.0,-220,57.73%,2022-09-13
627,DIS,111.76,Call,116.0,2022-09-16,3.0,0.3,0.32,0.35,0.32,2880.0,3373.0,-219,39.59%,2022-09-13
628,AAPL,153.84,Put,175.0,2022-09-16,3.0,20.4,20.88,21.35,20.79,831.0,21528.0,-217,82.13%,2022-09-13
629,BP,31.77,Call,31.0,2022-09-16,3.0,0.94,0.97,1.0,0.92,537.0,3584.0,-215,43.72%,2022-09-13
630,RIVN,38.76,Call,37.0,2022-09-16,3.0,2.22,2.29,2.36,2.26,1049.0,3301.0,-215,85.47%,2022-09-13
631,CVE,18.47,Call,19.0,2022-09-16,3.0,0.15,0.2,0.25,0.17,1758.0,9903.0,-215,55.65%,2022-09-13
632,MARA,12.82,Call,12.5,2022-09-16,3.0,0.78,0.8,0.82,0.8,522.0,1780.0,-213,136.75%,2022-09-13
633,COIN,75.25,Put,60.0,2022-09-16,3.0,0.1,0.11,0.12,0.11,2768.0,7649.0,-213,136.60%,2022-09-13
634,WMT,135.22,Call,138.0,2022-09-16,3.0,0.33,0.35,0.36,0.38,1709.0,1442.0,-212,25.94%,2022-09-13
635,FSLR,136.76,Call,135.0,2022-09-16,3.0,3.85,4.0,4.15,3.96,662.0,1846.0,-212,60.70%,2022-09-13
636,GOOGL,104.32,Put,110.0,2022-09-16,3.0,5.2,5.85,6.5,5.6,1220.0,18782.0,-211,72.41%,2022-09-13
637,MSFT,251.99,Call,260.0,2022-09-16,3.0,0.72,0.76,0.8,0.78,9919.0,14683.0,-211,36.39%,2022-09-13
638,C,49.0,Put,49.0,2022-09-16,3.0,0.69,0.72,0.74,0.69,1742.0,1915.0,-209,38.77%,2022-09-13
639,WBD,12.95,Put,12.5,2022-09-16,3.0,0.11,0.14,0.16,0.14,2044.0,40010.0,-203,68.67%,2022-09-13
640,APRN,6.56,Put,5.5,2022-09-16,3.0,0.1,0.13,0.15,0.13,747.0,1591.0,-203,224.49%,2022-09-13
641,PCOR,57.14,Call,55.0,2022-09-16,3.0,1.85,2.63,3.4,2.7,802.0,802.0,-200,67.26%,2022-09-13
642,GOOGL,104.32,Put,100.0,2022-09-16,3.0,0.36,0.39,0.41,0.4,4205.0,49665.0,-199,48.54%,2022-09-13
643,TSLA,292.13,Call,295.83,2022-09-16,3.0,3.4,3.53,3.65,3.46,18634.0,866.0,-193,47.74%,2022-09-13
644,ROKU,68.05,Call,70.0,2022-09-16,3.0,1.14,1.17,1.19,1.14,976.0,2184.0,-192,78.45%,2022-09-13
645,OPEN,4.57,Call,4.5,2022-09-16,3.0,0.19,0.21,0.22,0.21,2851.0,9559.0,-192,105.08%,2022-09-13
646,ALLY,31.99,Put,32.0,2022-09-16,3.0,0.6,0.68,0.75,0.6,5658.0,2737.0,-190,51.31%,2022-09-13
647,BA,147.31,Call,155.0,2022-09-16,3.0,0.4,0.45,0.5,0.45,3805.0,3729.0,-189,49.89%,2022-09-13
648,AMPY,7.52,Call,7.5,2022-09-16,3.0,0.2,0.3,0.4,0.35,1687.0,5448.0,-187,124.96%,2022-09-13
649,SNDL,2.62,Call,2.5,2022-09-16,3.0,0.15,0.17,0.19,0.16,747.0,1014.0,-186,93.78%,2022-09-13
650,APRN,6.56,Put,7.0,2022-09-16,3.0,0.75,0.8,0.85,0.8,700.0,1405.0,-181,226.06%,2022-09-13
651,TSLA,292.13,Call,275.0,2022-09-16,3.0,17.45,18.0,18.55,18.67,3268.0,5764.0,-179,56.00%,2022-09-13
652,AG,7.92,Call,8.0,2022-09-16,3.0,0.15,0.17,0.19,0.19,522.0,2493.0,-178,78.93%,2022-09-13
653,NVDA,131.31,Put,150.0,2022-09-16,3.0,18.55,18.85,19.15,18.58,503.0,15288.0,-177,104.32%,2022-09-13
654,GM,40.53,Put,39.0,2022-09-16,3.0,0.26,0.27,0.27,0.26,2315.0,4567.0,-177,55.99%,2022-09-13
655,GS,328.39,Call,340.0,2022-09-16,3.0,0.47,0.61,0.75,0.58,937.0,3077.0,-176,32.59%,2022-09-13
656,RIVN,38.76,Call,35.0,2022-09-16,3.0,3.9,3.95,4.0,3.92,812.0,7551.0,-176,90.37%,2022-09-13
657,ZM,78.86,Call,85.0,2022-09-16,3.0,0.16,0.18,0.19,0.18,519.0,2361.0,-175,60.64%,2022-09-13
658,BILI,18.49,Call,20.0,2022-09-16,3.0,0.11,0.13,0.14,0.12,1483.0,3033.0,-175,85.09%,2022-09-13
659,RBLX,43.87,Call,40.0,2022-09-16,3.0,4.25,4.35,4.45,4.38,623.0,7992.0,-173,120.21%,2022-09-13
660,QCOM,124.93,Call,130.0,2022-09-16,3.0,0.44,0.47,0.5,0.53,655.0,1943.0,-170,45.55%,2022-09-13
661,SNOW,187.43,Call,207.5,2022-09-16,3.0,0.2,0.25,0.3,0.25,510.0,822.0,-168,67.85%,2022-09-13
662,LI,26.8,Put,27.0,2022-09-16,3.0,0.74,0.77,0.79,0.74,640.0,2436.0,-167,65.54%,2022-09-13
663,AMD,77.03,Put,90.0,2022-09-16,3.0,12.9,13.0,13.1,12.9,518.0,32783.0,-166,101.24%,2022-09-13
664,INTC,29.29,Call,30.0,2022-09-16,3.0,0.23,0.24,0.24,0.24,6121.0,2569.0,-164,48.63%,2022-09-13
665,JWN,18.39,Call,19.0,2022-09-16,3.0,0.19,0.22,0.24,0.22,837.0,1552.0,-164,68.52%,2022-09-13
666,APP,26.68,Call,27.5,2022-09-16,3.0,0.45,0.53,0.6,0.5,902.0,976.0,-163,86.35%,2022-09-13
667,SNOW,187.43,Call,190.0,2022-09-16,3.0,3.4,3.55,3.7,3.8,2384.0,1728.0,-162,69.01%,2022-09-13
668,TSLA,292.13,Call,286.67,2022-09-16,3.0,8.4,8.68,8.95,8.75,2348.0,5222.0,-161,53.16%,2022-09-13
669,GOOGL,104.32,Put,103.5,2022-09-16,3.0,0.73,1.02,1.3,1.26,783.0,1772.0,-161,43.78%,2022-09-13
670,KO,60.47,Put,60.0,2022-09-16,3.0,0.5,0.54,0.58,0.54,5867.0,11769.0,-159,34.47%,2022-09-13
671,AAPL,153.84,Put,147.0,2022-09-16,3.0,0.38,0.39,0.39,0.39,6739.0,15837.0,-157,44.44%,2022-09-13
672,AMZN,126.82,Call,131.0,2022-09-16,3.0,0.7,0.73,0.75,0.7,17867.0,5243.0,-156,46.65%,2022-09-13
673,C,49.0,Call,48.5,2022-09-16,3.0,0.99,1.02,1.04,0.93,728.0,2085.0,-155,42.08%,2022-09-13
674,TSLA,292.13,Call,298.33,2022-09-16,3.0,2.45,2.57,2.69,2.5,21651.0,3065.0,-154,46.65%,2022-09-13
675,AAPL,153.84,Put,170.0,2022-09-16,3.0,15.0,15.63,16.25,16.05,1055.0,57956.0,-153,59.14%,2022-09-13
676,ETSY,107.06,Put,100.0,2022-09-16,3.0,0.62,0.67,0.71,0.65,540.0,4391.0,-151,78.07%,2022-09-13
677,WMT,135.22,Put,130.0,2022-09-16,3.0,0.18,0.19,0.2,0.19,2004.0,11986.0,-149,33.78%,2022-09-13
678,AMZN,126.82,Call,132.5,2022-09-16,3.0,0.4,0.43,0.46,0.43,6649.0,4755.0,-149,46.65%,2022-09-13
679,COST,510.3,Put,500.0,2022-09-16,3.0,2.87,3.01,3.15,2.94,2050.0,2458.0,-148,37.89%,2022-09-13
680,OXY,65.34,Put,62.0,2022-09-16,3.0,0.33,0.34,0.34,0.33,2567.0,2688.0,-147,61.57%,2022-09-13
681,DOCU,60.93,Put,60.0,2022-09-16,3.0,1.24,1.27,1.3,1.24,1997.0,4748.0,-146,76.31%,2022-09-13
682,TSLA,292.13,Call,288.33,2022-09-16,3.0,7.3,7.55,7.8,7.4,2390.0,1331.0,-145,50.01%,2022-09-13
683,DAL,31.74,Call,33.0,2022-09-16,3.0,0.16,0.18,0.19,0.15,1548.0,4810.0,-144,51.83%,2022-09-13
684,GOOG,105.31,Put,113.5,2022-09-16,3.0,7.4,7.9,8.4,7.03,572.0,2693.0,-143,59.69%,2022-09-13
685,GOOGL,104.32,Call,109.5,2022-09-16,3.0,0.16,0.21,0.26,0.19,624.0,1522.0,-143,41.51%,2022-09-13
686,V,199.67,Put,200.0,2022-09-16,3.0,2.36,2.53,2.69,2.58,776.0,3975.0,-142,33.54%,2022-09-13
687,AMZN,126.82,Put,145.0,2022-09-16,3.0,17.8,18.35,18.9,18.35,1250.0,15599.0,-141,86.27%,2022-09-13
688,CRWD,184.7,Put,165.0,2022-09-16,3.0,0.28,0.31,0.33,0.3,537.0,1872.0,-141,78.64%,2022-09-13
689,MRK,86.28,Call,88.0,2022-09-16,3.0,0.13,0.16,0.19,0.16,506.0,1000.0,-138,22.67%,2022-09-13
690,TSLA,292.13,Call,290.83,2022-09-16,3.0,5.8,5.98,6.15,6.0,7915.0,1658.0,-137,50.23%,2022-09-13
691,AMD,77.03,Call,82.5,2022-09-16,3.0,0.25,0.26,0.27,0.25,2647.0,7453.0,-135,62.53%,2022-09-13
692,TSLA,292.13,Call,276.67,2022-09-16,3.0,16.1,16.58,17.05,16.75,2530.0,5115.0,-134,59.30%,2022-09-13
693,NIO,21.97,Put,22.5,2022-09-16,3.0,0.96,0.99,1.01,0.99,2674.0,4581.0,-134,86.51%,2022-09-13
694,XOM,95.33,Call,96.0,2022-09-16,3.0,1.02,1.05,1.08,1.1,2730.0,2202.0,-134,39.39%,2022-09-13
695,MU,53.62,Call,57.5,2022-09-16,3.0,0.1,0.11,0.11,0.1,902.0,9197.0,-134,54.76%,2022-09-13
696,VZ,41.75,Put,41.0,2022-09-16,3.0,0.14,0.16,0.18,0.14,622.0,1418.0,-133,27.20%,2022-09-13
697,NU,5.31,Call,5.5,2022-09-16,3.0,0.05,0.1,0.15,0.15,943.0,8736.0,-133,118.94%,2022-09-13
698,XOM,95.33,Call,97.0,2022-09-16,3.0,0.64,0.66,0.67,0.72,2663.0,2269.0,-133,38.22%,2022-09-13
699,SBUX,87.84,Call,90.0,2022-09-16,3.0,0.74,0.78,0.82,0.8,5255.0,17655.0,-132,51.66%,2022-09-13
700,MO,42.97,Call,37.5,2022-09-16,3.0,5.35,5.5,5.65,5.45,6196.0,1984.0,-131,115.86%,2022-09-13
701,ASTS,9.9,Put,10.0,2022-09-16,3.0,0.5,0.55,0.6,0.55,1838.0,3189.0,-130,138.86%,2022-09-13
702,KMI,18.17,Call,18.0,2022-09-16,3.0,0.29,0.31,0.33,0.33,740.0,12306.0,-128,36.42%,2022-09-13
703,F,14.74,Call,14.5,2022-09-16,3.0,0.42,0.43,0.44,0.44,5033.0,2498.0,-128,57.92%,2022-09-13
704,CFVI,12.94,Call,13.0,2022-09-16,3.0,0.8,0.83,0.85,0.8,2179.0,3061.0,-127,176.82%,2022-09-13
705,AMZN,126.82,Put,127.0,2022-09-16,3.0,2.24,2.35,2.45,2.39,12286.0,5626.0,-125,50.33%,2022-09-13
706,SQ,69.58,Call,70.0,2022-09-16,3.0,1.77,1.84,1.91,1.84,2727.0,8514.0,-125,80.72%,2022-09-13
707,AAL,13.68,Call,13.5,2022-09-16,3.0,0.41,0.42,0.43,0.42,983.0,3713.0,-124,65.22%,2022-09-13
708,PYPL,95.01,Call,95.0,2022-09-16,3.0,1.93,1.98,2.04,2.0,2078.0,5246.0,-124,57.81%,2022-09-13
709,BAC,34.0,Call,33.5,2022-09-16,3.0,0.81,0.83,0.85,0.84,818.0,2608.0,-123,45.46%,2022-09-13
710,RIVN,38.76,Call,34.0,2022-09-16,3.0,4.7,4.9,5.1,4.87,1189.0,1385.0,-122,98.88%,2022-09-13
711,AAPL,153.84,Put,165.0,2022-09-16,3.0,10.45,10.85,11.25,11.15,6927.0,69021.0,-120,44.31%,2022-09-13
712,LTHM,33.54,Call,35.0,2022-09-16,3.0,0.3,0.32,0.35,0.35,5417.0,13881.0,-119,72.26%,2022-09-13
713,GOOGL,104.32,Call,108.5,2022-09-16,3.0,0.29,0.35,0.41,0.32,512.0,2466.0,-118,41.97%,2022-09-13
714,DOCU,60.93,Put,55.0,2022-09-16,3.0,0.2,0.22,0.23,0.21,797.0,3059.0,-118,87.27%,2022-09-13
715,PYPL,95.01,Put,94.0,2022-09-16,3.0,1.47,1.52,1.56,1.47,1477.0,5630.0,-117,56.77%,2022-09-13
716,META,153.13,Call,160.0,2022-09-16,3.0,0.78,0.8,0.82,0.79,24914.0,24964.0,-116,54.26%,2022-09-13
717,SHOP,32.7,Call,34.0,2022-09-16,3.0,0.47,0.51,0.54,0.51,1343.0,5667.0,-115,85.45%,2022-09-13
718,TWTR,41.74,Call,40.0,2022-09-16,3.0,1.69,1.92,2.14,2.02,2471.0,24477.0,-114,59.88%,2022-09-13
719,SHOP,32.7,Call,33.0,2022-09-16,3.0,0.86,0.89,0.92,0.89,4975.0,9624.0,-114,86.74%,2022-09-13
720,UBER,31.32,Call,30.5,2022-09-16,3.0,1.21,1.25,1.28,1.25,699.0,3057.0,-114,68.67%,2022-09-13
721,CRK,19.64,Call,20.0,2022-09-16,3.0,0.4,0.48,0.55,0.55,1417.0,2874.0,-113,99.65%,2022-09-13
722,TSLA,292.13,Put,261.67,2022-09-16,3.0,0.22,0.24,0.25,0.24,1079.0,2736.0,-112,67.49%,2022-09-13
723,PARA,22.53,Put,25.0,2022-09-16,3.0,2.65,2.72,2.79,2.77,1085.0,17099.0,-111,131.48%,2022-09-13
724,GOLD,15.55,Call,15.5,2022-09-16,3.0,0.24,0.25,0.26,0.25,903.0,7310.0,-111,40.21%,2022-09-13
725,BP,31.77,Call,32.0,2022-09-16,3.0,0.3,0.32,0.35,0.3,743.0,17968.0,-109,35.27%,2022-09-13
726,DVN,69.07,Call,70.0,2022-09-16,3.0,0.99,1.07,1.15,1.09,583.0,9976.0,-108,59.92%,2022-09-13
727,TSLA,292.13,Call,293.33,2022-09-16,3.0,4.55,4.7,4.85,4.55,16061.0,5204.0,-108,48.20%,2022-09-13
728,GOOGL,104.32,Call,107.0,2022-09-16,3.0,0.59,0.62,0.65,0.6,8091.0,933.0,-107,41.56%,2022-09-13
729,COST,510.3,Put,495.0,2022-09-16,3.0,1.94,2.04,2.14,1.81,1168.0,1224.0,-107,40.08%,2022-09-13
730,TTD,63.85,Call,67.0,2022-09-16,3.0,0.43,0.48,0.52,0.47,761.0,1468.0,-106,66.06%,2022-09-13
731,SHOP,32.7,Put,30.0,2022-09-16,3.0,0.17,0.18,0.19,0.17,4268.0,11744.0,-105,86.81%,2022-09-13
732,AMZN,126.82,Put,118.0,2022-09-16,3.0,0.25,0.27,0.28,0.27,2442.0,5080.0,-105,59.17%,2022-09-13
733,META,153.13,Call,155.0,2022-09-16,3.0,2.23,2.26,2.3,2.26,11889.0,2868.0,-103,55.53%,2022-09-13
734,TDOC,31.31,Put,30.0,2022-09-16,3.0,0.41,0.45,0.49,0.41,1374.0,5335.0,-103,83.22%,2022-09-13
735,CFVI,12.94,Call,15.0,2022-09-16,3.0,0.35,0.4,0.45,0.41,1867.0,5695.0,-102,230.39%,2022-09-13
736,BAC,34.0,Put,33.0,2022-09-16,3.0,0.19,0.2,0.2,0.19,4154.0,26319.0,-102,45.54%,2022-09-13
737,INTC,29.29,Put,32.0,2022-09-16,3.0,2.63,2.72,2.8,2.7,1437.0,5863.0,-101,73.12%,2022-09-13
738,GOOGL,104.32,Call,109.0,2022-09-16,3.0,0.21,0.25,0.29,0.24,8038.0,2108.0,-98,41.32%,2022-09-13
739,DKNG,17.35,Call,16.5,2022-09-16,3.0,1.05,1.09,1.13,1.07,580.0,1986.0,-98,88.18%,2022-09-13
740,BP,31.77,Put,31.0,2022-09-16,3.0,0.18,0.2,0.22,0.22,608.0,3443.0,-98,45.34%,2022-09-13
741,U,36.66,Call,40.0,2022-09-16,3.0,0.28,0.31,0.34,0.32,610.0,856.0,-98,100.92%,2022-09-13
742,TSLA,292.13,Put,263.33,2022-09-16,3.0,0.25,0.27,0.28,0.26,1096.0,6215.0,-98,65.23%,2022-09-13
743,RBLX,43.87,Call,44.5,2022-09-16,3.0,1.42,1.46,1.51,1.48,1126.0,695.0,-96,111.04%,2022-09-13
744,PINS,24.59,Call,26.0,2022-09-16,3.0,0.28,0.31,0.34,0.29,4049.0,7426.0,-93,88.03%,2022-09-13
745,CHPT,17.54,Call,17.5,2022-09-16,3.0,0.57,0.6,0.62,0.61,2276.0,21437.0,-92,92.85%,2022-09-13
746,JPM,116.39,Call,119.0,2022-09-16,3.0,0.48,0.52,0.55,0.53,1157.0,2282.0,-91,34.93%,2022-09-13
747,RCL,46.44,Put,44.0,2022-09-16,3.0,0.42,0.45,0.48,0.41,889.0,480.0,-89,81.42%,2022-09-13
748,LYFT,16.88,Call,17.0,2022-09-16,3.0,0.5,0.52,0.54,0.51,1074.0,1298.0,-89,92.50%,2022-09-13
749,COF,101.04,Put,105.0,2022-09-16,3.0,4.0,4.25,4.5,4.4,1355.0,1091.0,-87,47.11%,2022-09-13
750,AMZN,126.82,Call,127.0,2022-09-16,3.0,2.16,2.24,2.32,2.2,3479.0,2806.0,-87,49.62%,2022-09-13
751,GME,27.85,Call,27.0,2022-09-16,3.0,1.35,1.45,1.55,1.51,525.0,1937.0,-86,103.52%,2022-09-13
752,CRWD,184.7,Put,170.0,2022-09-16,3.0,0.53,0.58,0.62,0.57,624.0,2292.0,-86,72.45%,2022-09-13
753,AMZN,126.82,Put,126.0,2022-09-16,3.0,1.9,1.95,2.0,1.92,6413.0,7067.0,-85,50.68%,2022-09-13
754,BCS,7.97,Call,8.0,2022-09-16,3.0,0.1,0.13,0.15,0.12,20221.0,31167.0,-84,46.58%,2022-09-13
755,GOOGL,104.32,Put,120.0,2022-09-16,3.0,13.75,14.8,15.85,15.75,1154.0,18461.0,-84,80.14%,2022-09-13
756,LVS,37.84,Call,35.0,2022-09-16,3.0,2.82,2.93,3.05,2.98,2016.0,4489.0,-84,71.93%,2022-09-13
757,ZUMZ,23.43,Put,25.0,2022-09-16,3.0,1.55,1.68,1.8,1.65,1079.0,1427.0,-82,61.88%,2022-09-13
758,IRM,54.79,Call,50.0,2022-09-16,3.0,4.7,4.8,4.9,5.0,920.0,440.0,-81,48.15%,2022-09-13
759,DKNG,17.35,Call,17.5,2022-09-16,3.0,0.47,0.48,0.49,0.5,3351.0,10921.0,-81,87.34%,2022-09-13
760,PGR,126.71,Call,120.0,2022-09-16,3.0,6.7,6.95,7.2,8.1,632.0,1463.0,-80,45.49%,2022-09-13
761,SHOP,32.7,Put,34.0,2022-09-16,3.0,1.7,1.75,1.8,1.8,1057.0,5293.0,-80,85.05%,2022-09-13
762,MU,53.62,Call,56.0,2022-09-16,3.0,0.27,0.28,0.29,0.29,1038.0,2688.0,-79,54.96%,2022-09-13
763,GOOG,105.31,Call,110.0,2022-09-16,3.0,0.2,0.25,0.3,0.24,1637.0,5463.0,-79,41.00%,2022-09-13
764,GME,27.85,Call,28.0,2022-09-16,3.0,0.87,0.91,0.94,0.93,2453.0,2393.0,-79,99.12%,2022-09-13
765,NVDA,131.31,Call,137.0,2022-09-16,3.0,1.05,1.07,1.08,1.04,5099.0,2119.0,-79,64.14%,2022-09-13
766,DAL,31.74,Put,32.0,2022-09-16,3.0,0.69,0.73,0.76,0.77,6486.0,7001.0,-75,51.10%,2022-09-13
767,AEO,10.56,Call,11.0,2022-09-16,3.0,0.08,0.1,0.12,0.11,6657.0,7003.0,-74,71.08%,2022-09-13
768,AMZN,126.82,Call,128.0,2022-09-16,3.0,1.64,1.73,1.82,1.67,11345.0,5844.0,-74,47.74%,2022-09-13
769,AMZN,126.82,Put,117.0,2022-09-16,3.0,0.19,0.2,0.21,0.2,4257.0,3338.0,-72,59.93%,2022-09-13
770,PYPL,95.01,Call,90.0,2022-09-16,3.0,5.45,5.63,5.8,5.42,4260.0,12227.0,-71,68.27%,2022-09-13
771,SNAP,11.77,Call,10.0,2022-09-16,3.0,1.78,1.83,1.87,1.8,14049.0,18085.0,-71,114.62%,2022-09-13
772,DHI,69.22,Put,71.0,2022-09-16,3.0,2.2,2.3,2.4,2.5,510.0,492.0,-70,47.80%,2022-09-13
773,ISEE,18.19,Put,17.5,2022-09-16,3.0,0.5,0.58,0.65,0.56,2197.0,3716.0,-70,133.76%,2022-09-13
774,GM,40.53,Put,40.0,2022-09-16,3.0,0.49,0.52,0.54,0.52,2892.0,21560.0,-70,52.02%,2022-09-13
775,ENPH,305.5,Call,310.0,2022-09-16,3.0,5.5,5.75,6.0,5.81,1283.0,1235.0,-68,70.38%,2022-09-13
776,CROX,75.39,Call,80.0,2022-09-16,3.0,0.55,0.6,0.65,0.65,1867.0,4456.0,-68,79.59%,2022-09-13
777,SHOP,32.7,Call,34.5,2022-09-16,3.0,0.34,0.37,0.39,0.38,770.0,2001.0,-68,85.62%,2022-09-13
778,DOW,47.87,Put,48.0,2022-09-16,3.0,0.68,0.74,0.8,0.74,615.0,2903.0,-67,38.47%,2022-09-13
779,TSLA,292.13,Call,294.17,2022-09-16,3.0,4.15,4.28,4.4,4.19,18235.0,1033.0,-67,48.31%,2022-09-13
780,NVDA,131.31,Call,139.0,2022-09-16,3.0,0.63,0.66,0.68,0.63,4751.0,1660.0,-66,62.29%,2022-09-13
781,CSCO,44.11,Call,45.0,2022-09-16,3.0,0.15,0.18,0.2,0.2,631.0,18571.0,-66,32.98%,2022-09-13
782,FNKO,23.67,Call,22.5,2022-09-16,3.0,1.15,1.38,1.6,1.56,710.0,1723.0,-66,101.44%,2022-09-13
783,SNAP,11.77,Put,14.0,2022-09-16,3.0,2.18,2.22,2.26,2.2,1900.0,17948.0,-66,119.20%,2022-09-13
784,JPM,116.39,Call,118.0,2022-09-16,3.0,0.78,0.82,0.86,0.81,1306.0,1638.0,-65,34.94%,2022-09-13
785,COIN,75.25,Call,80.0,2022-09-16,3.0,1.26,1.32,1.38,1.29,14062.0,4900.0,-65,110.47%,2022-09-13
786,SQ,69.58,Call,71.0,2022-09-16,3.0,1.34,1.4,1.46,1.39,942.0,662.0,-64,79.32%,2022-09-13
787,WFC,43.22,Put,42.5,2022-09-16,3.0,0.34,0.37,0.39,0.37,1076.0,14659.0,-64,43.16%,2022-09-13
788,WFC,43.22,Call,44.5,2022-09-16,3.0,0.16,0.18,0.2,0.19,1748.0,3861.0,-63,40.06%,2022-09-13
789,DISH,18.33,Put,17.5,2022-09-16,3.0,0.15,0.2,0.25,0.2,4023.0,4634.0,-63,79.12%,2022-09-13
790,BTI,39.65,Call,40.0,2022-09-16,3.0,0.2,0.23,0.25,0.23,506.0,1697.0,-63,26.66%,2022-09-13
791,MDT,90.32,Call,90.0,2022-09-16,3.0,1.07,1.15,1.23,1.22,507.0,2168.0,-63,32.34%,2022-09-13
